ID;ROW_NUMBER;SIM_ROUND;SIM_STEP;SIM_DATE;SIM_CALENDAR_DATE;SIM_PERIOD;SIM_ELAPSED_STEPS;PLANT;TYPE;MATERIAL_NUMBER;MATERIAL_DESCRIPTION;MATERIAL_TYPE;MATERIAL_CODE;MATERIAL_SIZE;MATERIAL_LABEL;CUSTOMER_NUMBER;COUNTRY;CITY;POSTAL_CODE;REGION;AREA;DISTRIBUTION_CHANNEL;SCORE_0;SCORE_1;SCORE_2;SCORE_3;SCORE_4;SCORE_5;SCORE_6;SCORE_7;SCORE_8;SCORE_9;SCORE_10
.1~114;114;1;8;01-août;08/01/2021 00:00;2;8;A5;Non-buyer;AA-T06;Ice Cream;Trading Goods;T06;;Ice Cream;80294;Germany;BERLIN;13129;Berlin;North;16;0;0;0;0;0;1;1;1;0;0;0
.1~115;115;1;8;01-août;08/01/2021 00:00;2;8;A5;Non-buyer;AA-T06;Ice Cream;Trading Goods;T06;;Ice Cream;80295;Germany;HAMBURG;22769;Hamburg;North;16;0;0;0;0;0;0;1;1;0;0;0
.1~116;116;1;8;01-août;08/01/2021 00:00;2;8;A5;Non-buyer;AA-T06;Ice Cream;Trading Goods;T06;;Ice Cream;80298;Germany;STUTTGART;70178;Baden-Wurttemberg;South;16;0;0;0;0;0;0;1;1;1;0;0
.1~117;117;1;8;01-août;08/01/2021 00:00;2;8;A5;Non-buyer;AA-T06;Ice Cream;Trading Goods;T06;;Ice Cream;80301;Germany;FRANKFURT/MAIN;60314;Hessen;South;16;0;0;0;0;0;1;1;1;0;0;0
.1~118;118;1;8;01-août;08/01/2021 00:00;2;8;A5;Non-buyer;AA-T06;Ice Cream;Trading Goods;T06;;Ice Cream;80303;Germany;DÜSSELDORF;40234;Nrth Rhine Westfalia;West;16;0;0;0;0;0;0;1;0;0;0;0
.1~119;119;1;9;01-sept;09/01/2021 00:00;2;9;A5;Buyer;AA-T01;Milk;Trading Goods;T01;;Milk;80304;Germany;ESSEN;45128;Nrth Rhine Westfalia;West;16;0;0;0;0;0;0;0;0;1;3;3
.1~120;120;1;9;01-sept;09/01/2021 00:00;2;9;A5;Non-buyer;AA-T01;Milk;Trading Goods;T01;;Milk;80299;Germany;MÜNCHEN;80997;Bavaria;South;16;0;0;0;0;0;0;1;1;0;0;0
.1~121;121;1;9;01-sept;09/01/2021 00:00;2;9;A5;Non-buyer;AA-T01;Milk;Trading Goods;T01;;Milk;80300;Germany;NÜRNBERG;90455;Bavaria;South;16;0;0;0;0;0;1;0;0;0;0;0
.1~122;122;1;9;01-sept;09/01/2021 00:00;2;9;A5;Non-buyer;AA-T01;Milk;Trading Goods;T01;;Milk;80304;Germany;ESSEN;45128;Nrth Rhine Westfalia;West;16;0;0;0;0;0;0;0;1;1;1;0
.1~123;123;1;9;01-sept;09/01/2021 00:00;2;9;A5;Non-buyer;AA-T01;Milk;Trading Goods;T01;;Milk;80305;Germany;SAARBRÜCKEN;66111;Saarland;West;16;0;0;0;0;1;2;2;1;0;0;0
.1~124;124;1;9;01-sept;09/01/2021 00:00;2;9;A5;Non-buyer;AA-T02;Cream;Trading Goods;T02;;Cream;80294;Germany;BERLIN;13129;Berlin;North;16;0;0;0;0;0;0;0;0;0;1;1
.1~125;125;1;9;01-sept;09/01/2021 00:00;2;9;A5;Non-buyer;AA-T02;Cream;Trading Goods;T02;;Cream;80299;Germany;MÜNCHEN;80997;Bavaria;South;16;0;0;0;0;0;0;1;1;0;0;0
.1~126;126;1;9;01-sept;09/01/2021 00:00;2;9;A5;Non-buyer;AA-T03;Yoghurt;Trading Goods;T03;;Yoghurt;80294;Germany;BERLIN;13129;Berlin;North;16;0;0;0;0;0;1;1;0;0;0;0
.1~127;127;1;9;01-sept;09/01/2021 00:00;2;9;A5;Non-buyer;AA-T05;Butter;Trading Goods;T05;;Butter;80294;Germany;BERLIN;13129;Berlin;North;16;0;0;0;0;0;0;1;0;0;0;0
.1~128;128;1;9;01-sept;09/01/2021 00:00;2;9;A5;Non-buyer;AA-T05;Butter;Trading Goods;T05;;Butter;80300;Germany;NÜRNBERG;90455;Bavaria;South;16;0;0;0;0;0;0;0;0;0;1;0
.1~129;129;1;9;01-sept;09/01/2021 00:00;2;9;A5;Non-buyer;AA-T05;Butter;Trading Goods;T05;;Butter;80304;Germany;ESSEN;45128;Nrth Rhine Westfalia;West;16;0;0;0;0;0;0;1;0;0;0;0
.1~130;130;1;9;01-sept;09/01/2021 00:00;2;9;A5;Non-buyer;AA-T06;Ice Cream;Trading Goods;T06;;Ice Cream;80299;Germany;MÜNCHEN;80997;Bavaria;South;16;0;0;0;0;1;1;1;0;0;0;0
.1~131;131;1;9;01-sept;09/01/2021 00:00;2;9;A5;Non-buyer;AA-T06;Ice Cream;Trading Goods;T06;;Ice Cream;80304;Germany;ESSEN;45128;Nrth Rhine Westfalia;West;16;0;0;0;0;0;0;0;1;1;0;0
.1~132;132;1;9;01-sept;09/01/2021 00:00;2;9;A5;Non-buyer;AA-T06;Ice Cream;Trading Goods;T06;;Ice Cream;80305;Germany;SAARBRÜCKEN;66111;Saarland;West;16;0;0;0;0;0;0;0;1;0;0;0
.1~133;133;1;10;01-oct;10/01/2021 00:00;2;10;A5;Non-buyer;AA-T01;Milk;Trading Goods;T01;;Milk;80299;Germany;MÜNCHEN;80997;Bavaria;South;16;0;0;0;0;0;1;1;0;0;0;0
.1~134;134;1;10;01-oct;10/01/2021 00:00;2;10;A5;Non-buyer;AA-T01;Milk;Trading Goods;T01;;Milk;80301;Germany;FRANKFURT/MAIN;60314;Hessen;South;16;0;0;0;0;0;0;1;2;2;1;0
.1~135;135;1;10;01-oct;10/01/2021 00:00;2;10;A5;Non-buyer;AA-T01;Milk;Trading Goods;T01;;Milk;80305;Germany;SAARBRÜCKEN;66111;Saarland;West;16;0;0;0;0;0;1;1;1;1;0;0
.1~136;136;1;10;01-oct;10/01/2021 00:00;2;10;A5;Non-buyer;AA-T02;Cream;Trading Goods;T02;;Cream;80299;Germany;MÜNCHEN;80997;Bavaria;South;16;0;0;0;0;0;1;1;0;0;0;0
.1~137;137;1;10;01-oct;10/01/2021 00:00;2;10;A5;Non-buyer;AA-T02;Cream;Trading Goods;T02;;Cream;80301;Germany;FRANKFURT/MAIN;60314;Hessen;South;16;0;0;0;0;0;0;1;0;0;0;0
.1~138;138;1;10;01-oct;10/01/2021 00:00;2;10;A5;Non-buyer;AA-T02;Cream;Trading Goods;T02;;Cream;80305;Germany;SAARBRÜCKEN;66111;Saarland;West;16;0;0;0;0;0;0;1;1;0;0;0
.1~139;139;1;10;01-oct;10/01/2021 00:00;2;10;A5;Buyer;AA-T05;Butter;Trading Goods;T05;;Butter;80305;Germany;SAARBRÜCKEN;66111;Saarland;West;16;0;0;0;0;0;0;0;0;0;1;0
.1~140;140;1;10;01-oct;10/01/2021 00:00;2;10;A5;Non-buyer;AA-T05;Butter;Trading Goods;T05;;Butter;80294;Germany;BERLIN;13129;Berlin;North;16;0;0;0;0;0;1;1;0;0;0;0
.1~141;141;1;10;01-oct;10/01/2021 00:00;2;10;A5;Non-buyer;AA-T05;Butter;Trading Goods;T05;;Butter;80305;Germany;SAARBRÜCKEN;66111;Saarland;West;16;0;0;0;0;0;1;1;1;0;0;0
.1~142;142;1;10;01-oct;10/01/2021 00:00;2;10;A5;Buyer;AA-T06;Ice Cream;Trading Goods;T06;;Ice Cream;80299;Germany;MÜNCHEN;80997;Bavaria;South;16;0;0;0;0;0;0;0;0;1;1;0
.1~143;143;1;10;01-oct;10/01/2021 00:00;2;10;A5;Non-buyer;AA-T06;Ice Cream;Trading Goods;T06;;Ice Cream;80299;Germany;MÜNCHEN;80997;Bavaria;South;16;0;0;0;0;0;1;1;0;0;0;0
.1~144;144;1;10;01-oct;10/01/2021 00:00;2;10;A5;Non-buyer;AA-T06;Ice Cream;Trading Goods;T06;;Ice Cream;80301;Germany;FRANKFURT/MAIN;60314;Hessen;South;16;0;0;0;0;1;1;1;0;0;0;0
.1~145;145;1;10;01-oct;10/01/2021 00:00;2;10;A5;Non-buyer;AA-T06;Ice Cream;Trading Goods;T06;;Ice Cream;80305;Germany;SAARBRÜCKEN;66111;Saarland;West;16;0;0;0;0;0;1;0;0;0;0;0
.1~146;146;2;1;02-janv;11/01/2021 00:00;3;11;A5;Non-buyer;AA-T01;Milk;Trading Goods;T01;;Milk;80300;Germany;NÜRNBERG;90455;Bavaria;South;16;0;0;0;0;1;1;1;1;0;0;0
.1~147;147;2;1;02-janv;11/01/2021 00:00;3;11;A5;Non-buyer;AA-T01;Milk;Trading Goods;T01;;Milk;80301;Germany;FRANKFURT/MAIN;60314;Hessen;South;16;0;0;0;0;1;1;0;0;0;0;0
.1~148;148;2;1;02-janv;11/01/2021 00:00;3;11;A5;Non-buyer;AA-T01;Milk;Trading Goods;T01;;Milk;80305;Germany;SAARBRÜCKEN;66111;Saarland;West;16;0;0;0;0;0;0;1;1;1;0;0
.1~149;149;2;1;02-janv;11/01/2021 00:00;3;11;A5;Non-buyer;AA-T02;Cream;Trading Goods;T02;;Cream;80295;Germany;HAMBURG;22769;Hamburg;North;16;0;0;0;0;0;0;0;0;0;0;1
.1~150;150;2;1;02-janv;11/01/2021 00:00;3;11;A5;Non-buyer;AA-T02;Cream;Trading Goods;T02;;Cream;80297;Germany;DRESDEN;1157;Saxony;North;16;0;0;0;0;0;1;1;0;0;0;0
.1~151;151;2;1;02-janv;11/01/2021 00:00;3;11;A5;Non-buyer;AA-T02;Cream;Trading Goods;T02;;Cream;80305;Germany;SAARBRÜCKEN;66111;Saarland;West;16;0;0;0;0;0;0;1;1;0;0;0
.1~152;152;2;1;02-janv;11/01/2021 00:00;3;11;A5;Non-buyer;AA-T05;Butter;Trading Goods;T05;;Butter;80295;Germany;HAMBURG;22769;Hamburg;North;16;0;0;0;0;0;0;0;0;0;1;0
.1~153;153;2;1;02-janv;11/01/2021 00:00;3;11;A5;Non-buyer;AA-T05;Butter;Trading Goods;T05;;Butter;80305;Germany;SAARBRÜCKEN;66111;Saarland;West;16;0;0;0;0;0;0;0;1;0;0;0
.1~154;154;2;1;02-janv;11/01/2021 00:00;3;11;A5;Non-buyer;AA-T06;Ice Cream;Trading Goods;T06;;Ice Cream;80300;Germany;NÜRNBERG;90455;Bavaria;South;16;0;0;0;0;0;0;0;1;1;0;0
.1~155;155;2;1;02-janv;11/01/2021 00:00;3;11;A5;Non-buyer;AA-T06;Ice Cream;Trading Goods;T06;;Ice Cream;80301;Germany;FRANKFURT/MAIN;60314;Hessen;South;16;0;0;0;0;0;1;1;0;0;0;0
.1~156;156;2;1;02-janv;11/01/2021 00:00;3;11;A5;Non-buyer;AA-T06;Ice Cream;Trading Goods;T06;;Ice Cream;80305;Germany;SAARBRÜCKEN;66111;Saarland;West;16;0;0;0;0;0;1;1;1;1;0;0
.1~157;157;2;2;02-févr;12/01/2021 00:00;3;12;A5;Non-buyer;AA-T01;Milk;Trading Goods;T01;;Milk;80300;Germany;NÜRNBERG;90455;Bavaria;South;16;0;0;0;0;0;0;0;1;2;2;1
.1~158;158;2;2;02-févr;12/01/2021 00:00;3;12;A5;Non-buyer;AA-T01;Milk;Trading Goods;T01;;Milk;80301;Germany;FRANKFURT/MAIN;60314;Hessen;South;16;0;0;0;0;1;1;1;0;0;0;0
.1~159;159;2;2;02-févr;12/01/2021 00:00;3;12;A5;Non-buyer;AA-T01;Milk;Trading Goods;T01;;Milk;80304;Germany;ESSEN;45128;Nrth Rhine Westfalia;West;16;0;0;0;0;0;1;1;2;1;0;0
.1~160;160;2;2;02-févr;12/01/2021 00:00;3;12;A5;Non-buyer;AA-T02;Cream;Trading Goods;T02;;Cream;80300;Germany;NÜRNBERG;90455;Bavaria;South;16;0;0;0;0;0;0;1;1;0;0;0
.1~161;161;2;2;02-févr;12/01/2021 00:00;3;12;A5;Non-buyer;AA-T02;Cream;Trading Goods;T02;;Cream;80301;Germany;FRANKFURT/MAIN;60314;Hessen;South;16;0;0;0;0;0;0;0;0;1;0;0
.1~162;162;2;2;02-févr;12/01/2021 00:00;3;12;A5;Non-buyer;AA-T05;Butter;Trading Goods;T05;;Butter;80295;Germany;HAMBURG;22769;Hamburg;North;16;0;0;0;0;0;0;0;1;0;0;0
.1~163;163;2;2;02-févr;12/01/2021 00:00;3;12;A5;Non-buyer;AA-T05;Butter;Trading Goods;T05;;Butter;80297;Germany;DRESDEN;1157;Saxony;North;16;0;0;0;0;0;0;1;0;0;0;0
.1~164;164;2;2;02-févr;12/01/2021 00:00;3;12;A5;Non-buyer;AA-T05;Butter;Trading Goods;T05;;Butter;80304;Germany;ESSEN;45128;Nrth Rhine Westfalia;West;16;0;0;0;0;0;0;0;0;0;1;1
.1~165;165;2;2;02-févr;12/01/2021 00:00;3;12;A5;Non-buyer;AA-T06;Ice Cream;Trading Goods;T06;;Ice Cream;80300;Germany;NÜRNBERG;90455;Bavaria;South;16;0;0;0;0;0;1;1;1;0;0;0
.1~166;166;2;2;02-févr;12/01/2021 00:00;3;12;A5;Non-buyer;AA-T06;Ice Cream;Trading Goods;T06;;Ice Cream;80301;Germany;FRANKFURT/MAIN;60314;Hessen;South;16;0;0;0;0;0;0;1;0;0;0;0
.1~167;167;2;2;02-févr;12/01/2021 00:00;3;12;A5;Non-buyer;AA-T06;Ice Cream;Trading Goods;T06;;Ice Cream;80304;Germany;ESSEN;45128;Nrth Rhine Westfalia;West;16;0;0;0;0;1;1;1;0;0;0;0
.1~168;168;2;3;02-mars;13/01/2021 00:00;3;13;A5;Non-buyer;AA-T01;Milk;Trading Goods;T01;;Milk;80298;Germany;STUTTGART;70178;Baden-Wurttemberg;South;16;0;0;0;0;0;0;1;1;1;0;0
.1~169;169;2;3;02-mars;13/01/2021 00:00;3;13;A5;Non-buyer;AA-T01;Milk;Trading Goods;T01;;Milk;80299;Germany;MÜNCHEN;80997;Bavaria;South;16;0;0;0;0;1;2;2;1;0;0;0
.1~170;170;2;3;02-mars;13/01/2021 00:00;3;13;A5;Buyer;AA-T02;Cream;Trading Goods;T02;;Cream;80296;Germany;BREMEN;28197;Bremen;North;16;0;0;0;0;0;0;0;0;0;1;0
.1~171;171;2;3;02-mars;13/01/2021 00:00;3;13;A5;Non-buyer;AA-T02;Cream;Trading Goods;T02;;Cream;80298;Germany;STUTTGART;70178;Baden-Wurttemberg;South;16;0;0;0;0;0;0;0;0;0;1;0
.1~172;172;2;3;02-mars;13/01/2021 00:00;3;13;A5;Non-buyer;AA-T02;Cream;Trading Goods;T02;;Cream;80299;Germany;MÜNCHEN;80997;Bavaria;South;16;0;0;0;0;0;0;0;0;1;1;0
.1~173;173;2;3;02-mars;13/01/2021 00:00;3;13;A5;Non-buyer;AA-T02;Cream;Trading Goods;T02;;Cream;80302;Germany;KÖLN;50668;Nrth Rhine Westfalia;West;16;0;0;0;0;0;0;1;0;0;0;0
.1~174;174;2;3;02-mars;13/01/2021 00:00;3;13;A5;Non-buyer;AA-T02;Cream;Trading Goods;T02;;Cream;80304;Germany;ESSEN;45128;Nrth Rhine Westfalia;West;16;0;0;0;0;0;0;1;1;0;0;0
.1~175;175;2;3;02-mars;13/01/2021 00:00;3;13;A5;Non-buyer;AA-T05;Butter;Trading Goods;T05;;Butter;80295;Germany;HAMBURG;22769;Hamburg;North;16;0;0;0;0;0;0;1;0;0;0;0
.1~176;176;2;3;02-mars;13/01/2021 00:00;3;13;A5;Non-buyer;AA-T05;Butter;Trading Goods;T05;;Butter;80296;Germany;BREMEN;28197;Bremen;North;16;0;0;0;0;0;0;0;0;0;1;1
.1~177;177;2;3;02-mars;13/01/2021 00:00;3;13;A5;Non-buyer;AA-T05;Butter;Trading Goods;T05;;Butter;80302;Germany;KÖLN;50668;Nrth Rhine Westfalia;West;16;0;0;0;0;0;0;1;1;0;0;0
.1~178;178;2;3;02-mars;13/01/2021 00:00;3;13;A5;Non-buyer;AA-T05;Butter;Trading Goods;T05;;Butter;80304;Germany;ESSEN;45128;Nrth Rhine Westfalia;West;16;0;0;0;0;0;0;1;0;0;0;0
.1~179;179;2;3;02-mars;13/01/2021 00:00;3;13;A5;Non-buyer;AA-T06;Ice Cream;Trading Goods;T06;;Ice Cream;80298;Germany;STUTTGART;70178;Baden-Wurttemberg;South;16;0;0;0;0;0;1;1;1;0;0;0
.1~180;180;2;3;02-mars;13/01/2021 00:00;3;13;A5;Non-buyer;AA-T06;Ice Cream;Trading Goods;T06;;Ice Cream;80299;Germany;MÜNCHEN;80997;Bavaria;South;16;0;0;0;0;1;1;1;0;0;0;0
.1~181;181;2;3;02-mars;13/01/2021 00:00;3;13;A5;Non-buyer;AA-T06;Ice Cream;Trading Goods;T06;;Ice Cream;80302;Germany;KÖLN;50668;Nrth Rhine Westfalia;West;16;0;0;0;0;0;0;1;1;0;0;0
.1~182;182;2;3;02-mars;13/01/2021 00:00;3;13;A5;Non-buyer;AA-T06;Ice Cream;Trading Goods;T06;;Ice Cream;80304;Germany;ESSEN;45128;Nrth Rhine Westfalia;West;16;0;0;0;0;0;0;0;0;0;1;2
.1~183;183;2;4;02-avr;14/01/2021 00:00;3;14;A5;Non-buyer;AA-T01;Milk;Trading Goods;T01;;Milk;80298;Germany;STUTTGART;70178;Baden-Wurttemberg;South;16;0;0;0;0;0;1;1;1;0;0;0
.1~184;184;2;4;02-avr;14/01/2021 00:00;3;14;A5;Non-buyer;AA-T01;Milk;Trading Goods;T01;;Milk;80301;Germany;FRANKFURT/MAIN;60314;Hessen;South;16;0;0;0;0;0;1;1;1;0;0;0
.1~185;185;2;4;02-avr;14/01/2021 00:00;3;14;A5;Non-buyer;AA-T02;Cream;Trading Goods;T02;;Cream;80297;Germany;DRESDEN;1157;Saxony;North;16;0;0;0;0;0;0;1;0;0;0;0
.1~186;186;2;4;02-avr;14/01/2021 00:00;3;14;A5;Non-buyer;AA-T02;Cream;Trading Goods;T02;;Cream;80304;Germany;ESSEN;45128;Nrth Rhine Westfalia;West;16;0;0;0;0;0;0;0;1;0;0;0
.1~187;187;2;4;02-avr;14/01/2021 00:00;3;14;A5;Buyer;AA-T04;Cheese;Trading Goods;T04;;Cheese;80297;Germany;DRESDEN;1157;Saxony;North;16;0;0;0;0;0;0;0;0;0;1;1
.1~188;188;2;4;02-avr;14/01/2021 00:00;3;14;A5;Buyer;AA-T05;Butter;Trading Goods;T05;;Butter;80297;Germany;DRESDEN;1157;Saxony;North;16;0;0;0;0;0;0;0;0;1;0;0
.1~189;189;2;4;02-avr;14/01/2021 00:00;3;14;A5;Non-buyer;AA-T05;Butter;Trading Goods;T05;;Butter;80297;Germany;DRESDEN;1157;Saxony;North;16;0;0;0;0;0;1;1;0;0;0;0
.1~190;190;2;4;02-avr;14/01/2021 00:00;3;14;A5;Non-buyer;AA-T05;Butter;Trading Goods;T05;;Butter;80304;Germany;ESSEN;45128;Nrth Rhine Westfalia;West;16;0;0;0;0;0;0;0;0;0;1;1
.1~191;191;2;4;02-avr;14/01/2021 00:00;3;14;A5;Non-buyer;AA-T06;Ice Cream;Trading Goods;T06;;Ice Cream;80298;Germany;STUTTGART;70178;Baden-Wurttemberg;South;16;0;0;0;0;0;1;1;0;0;0;0
.1~192;192;2;4;02-avr;14/01/2021 00:00;3;14;A5;Non-buyer;AA-T06;Ice Cream;Trading Goods;T06;;Ice Cream;80301;Germany;FRANKFURT/MAIN;60314;Hessen;South;16;0;0;0;0;0;1;1;0;0;0;0
.1~193;193;2;4;02-avr;14/01/2021 00:00;3;14;A5;Non-buyer;AA-T06;Ice Cream;Trading Goods;T06;;Ice Cream;80303;Germany;DÜSSELDORF;40234;Nrth Rhine Westfalia;West;16;0;0;0;0;0;0;1;1;0;0;0
.1~194;194;2;4;02-avr;14/01/2021 00:00;3;14;A5;Non-buyer;AA-T06;Ice Cream;Trading Goods;T06;;Ice Cream;80304;Germany;ESSEN;45128;Nrth Rhine Westfalia;West;16;0;0;0;0;0;1;1;1;0;0;0
.1~195;195;2;5;02-mai;15/01/2021 00:00;3;15;A5;Non-buyer;AA-T01;Milk;Trading Goods;T01;;Milk;80299;Germany;MÜNCHEN;80997;Bavaria;South;16;0;0;0;0;0;0;1;1;1;0;0
.1~196;196;2;5;02-mai;15/01/2021 00:00;3;15;A5;Non-buyer;AA-T01;Milk;Trading Goods;T01;;Milk;80300;Germany;NÜRNBERG;90455;Bavaria;South;16;0;0;0;0;0;1;1;1;0;0;0
.1~197;197;2;5;02-mai;15/01/2021 00:00;3;15;A5;Buyer;AA-T02;Cream;Trading Goods;T02;;Cream;80302;Germany;KÖLN;50668;Nrth Rhine Westfalia;West;16;0;0;0;0;0;0;0;0;0;0;1
.1~198;198;2;5;02-mai;15/01/2021 00:00;3;15;A5;Non-buyer;AA-T02;Cream;Trading Goods;T02;;Cream;80295;Germany;HAMBURG;22769;Hamburg;North;16;0;0;0;0;0;0;1;0;0;0;0
.1~199;199;2;5;02-mai;15/01/2021 00:00;3;15;A5;Non-buyer;AA-T02;Cream;Trading Goods;T02;;Cream;80300;Germany;NÜRNBERG;90455;Bavaria;South;16;0;0;0;0;0;0;0;0;1;1;0
.1~200;200;2;5;02-mai;15/01/2021 00:00;3;15;A5;Non-buyer;AA-T02;Cream;Trading Goods;T02;;Cream;80303;Germany;DÜSSELDORF;40234;Nrth Rhine Westfalia;West;16;0;0;0;0;0;0;0;1;0;0;0
.1~201;201;2;5;02-mai;15/01/2021 00:00;3;15;A5;Buyer;AA-T05;Butter;Trading Goods;T05;;Butter;80294;Germany;BERLIN;13129;Berlin;North;16;0;0;0;0;0;0;0;0;0;1;0
.1~202;202;2;5;02-mai;15/01/2021 00:00;3;15;A5;Non-buyer;AA-T05;Butter;Trading Goods;T05;;Butter;80303;Germany;DÜSSELDORF;40234;Nrth Rhine Westfalia;West;16;0;0;0;0;0;1;1;0;0;0;0
.1~203;203;2;5;02-mai;15/01/2021 00:00;3;15;A5;Non-buyer;AA-T06;Ice Cream;Trading Goods;T06;;Ice Cream;80299;Germany;MÜNCHEN;80997;Bavaria;South;16;0;0;0;0;0;1;1;1;0;0;0
.1~204;204;2;5;02-mai;15/01/2021 00:00;3;15;A5;Non-buyer;AA-T06;Ice Cream;Trading Goods;T06;;Ice Cream;80300;Germany;NÜRNBERG;90455;Bavaria;South;16;0;0;0;0;0;1;1;0;0;0;0
.1~205;205;2;5;02-mai;15/01/2021 00:00;3;15;A5;Non-buyer;AA-T06;Ice Cream;Trading Goods;T06;;Ice Cream;80302;Germany;KÖLN;50668;Nrth Rhine Westfalia;West;16;0;0;0;0;0;1;0;0;0;0;0
.1~206;206;2;5;02-mai;15/01/2021 00:00;3;15;A5;Non-buyer;AA-T06;Ice Cream;Trading Goods;T06;;Ice Cream;80303;Germany;DÜSSELDORF;40234;Nrth Rhine Westfalia;West;16;0;0;0;0;0;1;1;1;0;0;0
.1~207;207;2;6;02-juin;16/01/2021 00:00;4;16;A5;Non-buyer;AA-T01;Milk;Trading Goods;T01;;Milk;80298;Germany;STUTTGART;70178;Baden-Wurttemberg;South;16;0;0;0;0;1;2;2;1;0;0;0
.1~208;208;2;6;02-juin;16/01/2021 00:00;4;16;A5;Non-buyer;AA-T01;Milk;Trading Goods;T01;;Milk;80300;Germany;NÜRNBERG;90455;Bavaria;South;16;0;0;0;0;0;1;2;2;1;0;0
.1~209;209;2;6;02-juin;16/01/2021 00:00;4;16;A5;Buyer;AA-T02;Cream;Trading Goods;T02;;Cream;80302;Germany;KÖLN;50668;Nrth Rhine Westfalia;West;16;0;0;0;0;0;0;0;0;0;1;0
.1~210;210;2;6;02-juin;16/01/2021 00:00;4;16;A5;Non-buyer;AA-T02;Cream;Trading Goods;T02;;Cream;80300;Germany;NÜRNBERG;90455;Bavaria;South;16;0;0;0;0;0;0;0;0;0;1;1
.1~211;211;2;6;02-juin;16/01/2021 00:00;4;16;A5;Non-buyer;AA-T05;Butter;Trading Goods;T05;;Butter;80296;Germany;BREMEN;28197;Bremen;North;16;0;0;0;0;0;0;0;0;0;0;1
.1~212;212;2;6;02-juin;16/01/2021 00:00;4;16;A5;Non-buyer;AA-T05;Butter;Trading Goods;T05;;Butter;80302;Germany;KÖLN;50668;Nrth Rhine Westfalia;West;16;0;0;0;0;0;0;1;1;0;0;0
.1~213;213;2;6;02-juin;16/01/2021 00:00;4;16;A5;Non-buyer;AA-T06;Ice Cream;Trading Goods;T06;;Ice Cream;80298;Germany;STUTTGART;70178;Baden-Wurttemberg;South;16;0;0;0;0;0;1;1;0;0;0;0
.1~214;214;2;6;02-juin;16/01/2021 00:00;4;16;A5;Non-buyer;AA-T06;Ice Cream;Trading Goods;T06;;Ice Cream;80300;Germany;NÜRNBERG;90455;Bavaria;South;16;0;0;0;0;0;1;1;0;0;0;0
.1~215;215;2;6;02-juin;16/01/2021 00:00;4;16;A5;Non-buyer;AA-T06;Ice Cream;Trading Goods;T06;;Ice Cream;80302;Germany;KÖLN;50668;Nrth Rhine Westfalia;West;16;0;0;0;0;0;0;1;1;1;0;0
.1~216;216;2;7;02-juil;17/01/2021 00:00;4;17;A5;Buyer;AA-T01;Milk;Trading Goods;T01;;Milk;80297;Germany;DRESDEN;1157;Saxony;North;16;0;0;0;0;0;0;0;0;1;1;1
.1~217;217;2;7;02-juil;17/01/2021 00:00;4;17;A5;Non-buyer;AA-T01;Milk;Trading Goods;T01;;Milk;80296;Germany;BREMEN;28197;Bremen;North;16;0;0;0;0;0;0;0;0;1;1;0
.1~218;218;2;7;02-juil;17/01/2021 00:00;4;17;A5;Non-buyer;AA-T01;Milk;Trading Goods;T01;;Milk;80297;Germany;DRESDEN;1157;Saxony;North;16;0;0;0;0;0;0;0;0;1;2;3
.1~219;219;2;7;02-juil;17/01/2021 00:00;4;17;A5;Non-buyer;AA-T01;Milk;Trading Goods;T01;;Milk;80298;Germany;STUTTGART;70178;Baden-Wurttemberg;South;16;0;0;0;0;0;1;0;0;0;0;0
.1~220;220;2;7;02-juil;17/01/2021 00:00;4;17;A5;Non-buyer;AA-T01;Milk;Trading Goods;T01;;Milk;80299;Germany;MÜNCHEN;80997;Bavaria;South;16;0;0;0;0;1;1;1;1;0;0;0
.1~221;221;2;7;02-juil;17/01/2021 00:00;4;17;A5;Non-buyer;AA-T01;Milk;Trading Goods;T01;;Milk;80302;Germany;KÖLN;50668;Nrth Rhine Westfalia;West;16;0;0;0;0;0;0;1;1;1;0;0
.1~222;222;2;7;02-juil;17/01/2021 00:00;4;17;A5;Non-buyer;AA-T01;Milk;Trading Goods;T01;;Milk;80303;Germany;DÜSSELDORF;40234;Nrth Rhine Westfalia;West;16;0;0;0;0;0;0;0;0;1;2;1
.1~223;223;2;7;02-juil;17/01/2021 00:00;4;17;A5;Buyer;AA-T02;Cream;Trading Goods;T02;;Cream;80302;Germany;KÖLN;50668;Nrth Rhine Westfalia;West;16;0;0;0;0;0;0;0;0;0;1;1
.1~224;224;2;7;02-juil;17/01/2021 00:00;4;17;A5;Non-buyer;AA-T02;Cream;Trading Goods;T02;;Cream;80302;Germany;KÖLN;50668;Nrth Rhine Westfalia;West;16;0;0;0;0;0;0;0;0;0;0;1
.1~225;225;2;7;02-juil;17/01/2021 00:00;4;17;A5;Buyer;AA-T03;Yoghurt;Trading Goods;T03;;Yoghurt;80299;Germany;MÜNCHEN;80997;Bavaria;South;16;0;0;0;0;0;0;0;1;2;2;1
.1~226;226;2;7;02-juil;17/01/2021 00:00;4;17;A5;Non-buyer;AA-T03;Yoghurt;Trading Goods;T03;;Yoghurt;80296;Germany;BREMEN;28197;Bremen;North;16;0;0;0;0;0;0;0;0;2;2;1
