ID;ROW_NUMBER;PLANT;SIM_ROUND;SIM_STEP;SIM_DATE;SIM_CALENDAR_DATE;SIM_PERIOD;SIM_ELAPSED_STEPS;STORAGE_LOCATION;MATERIAL_NUMBER;MATERIAL_DESCRIPTION;MATERIAL_TYPE;MATERIAL_CODE;MATERIAL_SIZE;MATERIAL_LABEL;INVENTORY_OPENING_BALANCE;UNIT
.1~8278;8278;E5;03;01;03/01;21/01/2021 00:00;5;21;03W;EE-T04;Cheese;Trading Goods;T04;;Cheese;0;ST
.1~8323;8323;E5;03;03;03/03;23/01/2021 00:00;5;23;03W;EE-T01;Milk;Trading Goods;T01;;Milk;143;ST
.1~8367;8367;E5;03;05;03/05;25/01/2021 00:00;5;25;03S;EE-T03;Yoghurt;Trading Goods;T03;;Yoghurt;242;ST
.1~8401;8401;E5;03;07;03/07;27/01/2021 00:00;6;27;03;EE-T01;Milk;Trading Goods;T01;;Milk;0;ST
.1~7978;7978;E5;01;09;01/09;09/01/2021 00:00;2;9;03N;EE-T04;Cheese;Trading Goods;T04;;Cheese;71;ST
.1~8003;8003;E5;01;10;01/10;10/01/2021 00:00;2;10;03N;EE-T05;Butter;Trading Goods;T05;;Butter;105;ST
.1~8035;8035;E5;02;01;02/01;11/01/2021 00:00;3;11;03W;EE-T01;Milk;Trading Goods;T01;;Milk;200;ST
.1~11484;11484;F5;08;04;08/04;15/03/2021 00:00;15;74;03N;FF-T06;Ice Cream;Trading Goods;T06;;Ice Cream;306;ST
.1~11489;11489;F5;08;04;08/04;15/03/2021 00:00;15;74;03S;FF-T05;Butter;Trading Goods;T05;;Butter;36;ST
.1~11224;11224;F5;07;03;07/03;04/03/2021 00:00;13;63;03S;FF-T04;Cheese;Trading Goods;T04;;Cheese;58;ST
.1~11240;11240;F5;07;04;07/04;05/03/2021 00:00;13;64;03N;FF-T02;Cream;Trading Goods;T02;;Cream;41;ST
.1~11269;11269;F5;07;05;07/05;06/03/2021 00:00;13;65;03S;FF-T01;Milk;Trading Goods;T01;;Milk;369;ST
.1~11278;11278;F5;07;05;07/05;06/03/2021 00:00;13;65;03W;FF-T04;Cheese;Trading Goods;T04;;Cheese;0;ST
.1~11032;11032;F5;06;05;06/05;24/02/2021 00:00;11;55;03S;FF-T04;Cheese;Trading Goods;T04;;Cheese;0;ST
.1~11037;11037;F5;06;05;06/05;24/02/2021 00:00;11;55;03W;FF-T03;Yoghurt;Trading Goods;T03;;Yoghurt;293;ST
.1~11103;11103;F5;06;08;06/08;27/02/2021 00:00;12;58;03S;FF-T03;Yoghurt;Trading Goods;T03;;Yoghurt;99;ST
.1~10895;10895;F5;05;09;05/09;18/02/2021 00:00;10;49;03W;FF-T05;Butter;Trading Goods;T05;;Butter;74;ST
.1~10939;10939;F5;06;01;06/01;20/02/2021 00:00;11;51;03W;FF-T01;Milk;Trading Goods;T01;;Milk;44;ST
.1~10698;10698;F5;05;01;05/01;10/02/2021 00:00;9;41;03S;FF-T06;Ice Cream;Trading Goods;T06;;Ice Cream;180;ST
.1~10739;10739;F5;05;03;05/03;12/02/2021 00:00;9;43;03N;FF-T05;Butter;Trading Goods;T05;;Butter;34;ST
.1~10756;10756;F5;05;04;05/04;13/02/2021 00:00;9;44;03;FF-T04;Cheese;Trading Goods;T04;;Cheese;0;ST
.1~10630;10630;F5;04;08;04/08;07/02/2021 00:00;8;38;03W;FF-T04;Cheese;Trading Goods;T04;;Cheese;0;ST
.1~10450;10450;F5;04;01;04/01;31/01/2021 00:00;7;31;03N;FF-T04;Cheese;Trading Goods;T04;;Cheese;0;ST
.1~10510;10510;F5;04;03;04/03;02/02/2021 00:00;7;33;03W;FF-T04;Cheese;Trading Goods;T04;;Cheese;0;ST
.1~10243;10243;F5;03;02;03/02;22/01/2021 00:00;5;22;03W;FF-T01;Milk;Trading Goods;T01;;Milk;200;ST
.1~10046;10046;F5;02;04;02/04;14/01/2021 00:00;3;14;03S;FF-T02;Cream;Trading Goods;T02;;Cream;130;ST
.1~10173;10173;F5;02;09;02/09;19/01/2021 00:00;4;19;03W;FF-T03;Yoghurt;Trading Goods;T03;;Yoghurt;50;ST
.1~9925;9925;F5;01;09;01/09;09/01/2021 00:00;2;9;03S;FF-T01;Milk;Trading Goods;T01;;Milk;233;ST
.1~13463;13463;G5;08;05;08/05;16/03/2021 00:00;15;75;03W;GG-T05;Butter;Trading Goods;T05;;Butter;147;ST
.1~13343;13343;G5;07;10;07/10;11/03/2021 00:00;14;70;03W;GG-T05;Butter;Trading Goods;T05;;Butter;147;ST
.1~13227;13227;G5;07;06;07/06;07/03/2021 00:00;14;66;03;GG-T03;Yoghurt;Trading Goods;T03;;Yoghurt;1317;ST
.1~12964;12964;G5;06;05;06/05;24/02/2021 00:00;11;55;03;GG-T04;Cheese;Trading Goods;T04;;Cheese;0;ST
.1~12968;12968;G5;06;05;06/05;24/02/2021 00:00;11;55;03N;GG-T02;Cream;Trading Goods;T02;;Cream;0;ST
.1~12983;12983;G5;06;05;06/05;24/02/2021 00:00;11;55;03W;GG-T05;Butter;Trading Goods;T05;;Butter;78;ST
.1~12836;12836;G5;05;09;05/09;18/02/2021 00:00;10;49;03W;GG-T02;Cream;Trading Goods;T02;;Cream;101;ST
.1~12915;12915;G5;06;03;06/03;22/02/2021 00:00;11;53;03;GG-T03;Yoghurt;Trading Goods;T03;;Yoghurt;487;ST
.1~12664;12664;G5;05;02;05/02;11/02/2021 00:00;9;42;03S;GG-T04;Cheese;Trading Goods;T04;;Cheese;150;ST
.1~12527;12527;G5;04;06;04/06;05/02/2021 00:00;8;36;03W;GG-T05;Butter;Trading Goods;T05;;Butter;104;ST
.1~12618;12618;G5;04;10;04/10;09/02/2021 00:00;8;40;03S;GG-T06;Ice Cream;Trading Goods;T06;;Ice Cream;154;ST
.1~12353;12353;G5;03;09;03/09;29/01/2021 00:00;6;29;03S;GG-T05;Butter;Trading Goods;T05;;Butter;0;ST
.1~12233;12233;G5;03;04;03/04;24/01/2021 00:00;5;24;03S;GG-T05;Butter;Trading Goods;T05;;Butter;0;ST
.1~12051;12051;G5;02;07;02/07;17/01/2021 00:00;4;17;03;GG-T03;Yoghurt;Trading Goods;T03;;Yoghurt;0;ST
.1~12093;12093;G5;02;08;02/08;18/01/2021 00:00;4;18;03W;GG-T03;Yoghurt;Trading Goods;T03;;Yoghurt;187;ST
.1~12131;12131;G5;02;10;02/10;20/01/2021 00:00;4;20;03N;GG-T05;Butter;Trading Goods;T05;;Butter;46;ST
.1~11931;11931;G5;02;02;02/02;12/01/2021 00:00;3;12;03;GG-T03;Yoghurt;Trading Goods;T03;;Yoghurt;0;ST
.1~11957;11957;G5;02;03;02/03;13/01/2021 00:00;3;13;03;GG-T05;Butter;Trading Goods;T05;;Butter;64;ST
.1~15238;15238;H5;07;08;07/08;09/03/2021 00:00;14;68;03W;HH-T04;Cheese;Trading Goods;T04;;Cheese;78;ST
.1~15286;15286;H5;07;10;07/10;11/03/2021 00:00;14;70;03W;HH-T04;Cheese;Trading Goods;T04;;Cheese;41;ST
.1~15303;15303;H5;08;01;08/01;12/03/2021 00:00;15;71;03S;HH-T03;Yoghurt;Trading Goods;T03;;Yoghurt;78;ST
.1~15321;15321;H5;08;02;08/02;13/03/2021 00:00;15;72;03N;HH-T03;Yoghurt;Trading Goods;T03;;Yoghurt;100;ST
.1~15324;15324;H5;08;02;08/02;13/03/2021 00:00;15;72;03N;HH-T06;Ice Cream;Trading Goods;T06;;Ice Cream;0;ST
.1~15350;15350;H5;08;03;08/03;14/03/2021 00:00;15;73;03S;HH-T02;Cream;Trading Goods;T02;;Cream;100;ST
.1~15357;15357;H5;08;03;08/03;14/03/2021 00:00;15;73;03W;HH-T03;Yoghurt;Trading Goods;T03;;Yoghurt;24;ST
.1~15362;15362;H5;08;04;08/04;15/03/2021 00:00;15;74;03;HH-T02;Cream;Trading Goods;T02;;Cream;111;ST
.1~15074;15074;H5;07;02;07/02;03/03/2021 00:00;13;62;03;HH-T02;Cream;Trading Goods;T02;;Cream;0;ST
.1~14924;14924;H5;06;05;06/05;24/02/2021 00:00;11;55;03W;HH-T02;Cream;Trading Goods;T02;;Cream;29;ST
.1~15023;15023;H5;06;09;06/09;28/02/2021 00:00;12;59;03W;HH-T05;Butter;Trading Goods;T05;;Butter;43;ST
.1~14835;14835;H5;06;02;06/02;21/02/2021 00:00;11;52;03;HH-T03;Yoghurt;Trading Goods;T03;;Yoghurt;160;ST
.1~14903;14903;H5;06;04;06/04;23/02/2021 00:00;11;54;03W;HH-T05;Butter;Trading Goods;T05;;Butter;43;ST
.1~14702;14702;H5;05;06;05/06;15/02/2021 00:00;10;46;03S;HH-T02;Cream;Trading Goods;T02;;Cream;0;ST
.1~14714;14714;H5;05;07;05/07;16/02/2021 00:00;10;47;03;HH-T02;Cream;Trading Goods;T02;;Cream;227;ST
.1~14547;14547;H5;04;10;04/10;09/02/2021 00:00;8;40;03;HH-T03;Yoghurt;Trading Goods;T03;;Yoghurt;522;ST
.1~14561;14561;H5;04;10;04/10;09/02/2021 00:00;8;40;03S;HH-T05;Butter;Trading Goods;T05;;Butter;75;ST
.1~14294;14294;H5;03;09;03/09;29/01/2021 00:00;6;29;03S;HH-T02;Cream;Trading Goods;T02;;Cream;23;ST
.1~14130;14130;H5;03;02;03/02;22/01/2021 00:00;5;22;03S;HH-T06;Ice Cream;Trading Goods;T06;;Ice Cream;85;ST
.1~14186;14186;H5;03;05;03/05;25/01/2021 00:00;5;25;03;HH-T02;Cream;Trading Goods;T02;;Cream;394;ST
.1~14003;14003;H5;02;07;02/07;17/01/2021 00:00;4;17;03N;HH-T05;Butter;Trading Goods;T05;;Butter;0;ST
.1~14016;14016;H5;02;07;02/07;17/01/2021 00:00;4;17;03W;HH-T06;Ice Cream;Trading Goods;T06;;Ice Cream;0;ST
.1~14066;14066;H5;02;10;02/10;20/01/2021 00:00;4;20;03;HH-T02;Cream;Trading Goods;T02;;Cream;366;ST
.1~13906;13906;H5;02;03;02/03;13/01/2021 00:00;3;13;03N;HH-T04;Cheese;Trading Goods;T04;;Cheese;57;ST
.1~48;48;A5;01;02;01/02;02/01/2021 00:00;1;2;03W;AA-T06;Ice Cream;Trading Goods;T06;;Ice Cream;0;ST
.1~71;71;A5;01;03;01/03;03/01/2021 00:00;1;3;03W;AA-T05;Butter;Trading Goods;T05;;Butter;0;ST
.1~155;155;A5;01;07;01/07;07/01/2021 00:00;2;7;03N;AA-T05;Butter;Trading Goods;T05;;Butter;176;ST
.1~3892;3892;C5;01;01;01/01;01/01/2021 00:00;1;1;03;CC-T04;Cheese;Trading Goods;T04;;Cheese;0;ST
.1~3896;3896;C5;01;01;01/01;01/01/2021 00:00;1;1;03N;CC-T02;Cream;Trading Goods;T02;;Cream;0;ST
.1~3932;3932;C5;01;02;01/02;02/01/2021 00:00;1;2;03W;CC-T02;Cream;Trading Goods;T02;;Cream;0;ST
.1~4012;4012;C5;01;06;01/06;06/01/2021 00:00;2;6;03;CC-T04;Cheese;Trading Goods;T04;;Cheese;700;ST
.1~4016;4016;C5;01;06;01/06;06/01/2021 00:00;2;6;03N;CC-T02;Cream;Trading Goods;T02;;Cream;0;ST
.1~5946;5946;D5;01;05;01/05;05/01/2021 00:00;1;5;03S;DD-T06;Ice Cream;Trading Goods;T06;;Ice Cream;150;ST
.1~7783;7783;E5;01;01;01/01;01/01/2021 00:00;1;1;03N;EE-T01;Milk;Trading Goods;T01;;Milk;0;ST
.1~11718;11718;G5;01;03;01/03;03/01/2021 00:00;1;3;03;GG-T06;Ice Cream;Trading Goods;T06;;Ice Cream;1000;ST
.1~11741;11741;G5;01;04;01/04;04/01/2021 00:00;1;4;03;GG-T05;Butter;Trading Goods;T05;;Butter;200;ST
.1~11770;11770;G5;01;05;01/05;05/01/2021 00:00;1;5;03N;GG-T04;Cheese;Trading Goods;T04;;Cheese;200;ST
.1~13641;13641;H5;01;02;01/02;02/01/2021 00:00;1;2;03N;HH-T03;Yoghurt;Trading Goods;T03;;Yoghurt;0;ST
.1~13670;13670;H5;01;03;01/03;03/01/2021 00:00;1;3;03S;HH-T02;Cream;Trading Goods;T02;;Cream;0;ST
.1~13684;13684;H5;01;04;01/04;04/01/2021 00:00;1;4;03;HH-T04;Cheese;Trading Goods;T04;;Cheese;366;ST
.1~13769;13769;H5;01;07;01/07;07/01/2021 00:00;2;7;03S;HH-T05;Butter;Trading Goods;T05;;Butter;58;ST
.1~1800;1800;A5;08;05;08/05;16/03/2021 00:00;15;75;03W;AA-T06;Ice Cream;Trading Goods;T06;;Ice Cream;75;ST
.1~1746;1746;A5;08;03;08/03;14/03/2021 00:00;15;73;03S;AA-T06;Ice Cream;Trading Goods;T06;;Ice Cream;177;ST
.1~1769;1769;A5;08;04;08/04;15/03/2021 00:00;15;74;03S;AA-T05;Butter;Trading Goods;T05;;Butter;105;ST
.1~1476;1476;A5;07;02;07/02;03/03/2021 00:00;13;62;03N;AA-T06;Ice Cream;Trading Goods;T06;;Ice Cream;0;ST
.1~1520;1520;A5;07;04;07/04;05/03/2021 00:00;13;64;03N;AA-T02;Cream;Trading Goods;T02;;Cream;182;ST
.1~1613;1613;A5;07;08;07/08;09/03/2021 00:00;14;68;03;AA-T05;Butter;Trading Goods;T05;;Butter;1;ST
.1~1619;1619;A5;07;08;07/08;09/03/2021 00:00;14;68;03N;AA-T05;Butter;Trading Goods;T05;;Butter;0;ST
.1~1312;1312;A5;06;05;06/05;24/02/2021 00:00;11;55;03S;AA-T04;Cheese;Trading Goods;T04;;Cheese;193;ST
.1~1383;1383;A5;06;08;06/08;27/02/2021 00:00;12;58;03S;AA-T03;Yoghurt;Trading Goods;T03;;Yoghurt;0;ST
.1~1404;1404;A5;06;09;06/09;28/02/2021 00:00;12;59;03N;AA-T06;Ice Cream;Trading Goods;T06;;Ice Cream;114;ST
.1~1144;1144;A5;05;08;05/08;17/02/2021 00:00;10;48;03S;AA-T04;Cheese;Trading Goods;T04;;Cheese;86;ST
.1~1263;1263;A5;06;03;06/03;22/02/2021 00:00;11;53;03S;AA-T03;Yoghurt;Trading Goods;T03;;Yoghurt;0;ST
.1~1281;1281;A5;06;04;06/04;23/02/2021 00:00;11;54;03N;AA-T03;Yoghurt;Trading Goods;T03;;Yoghurt;218;ST
.1~978;978;A5;05;01;05/01;10/02/2021 00:00;9;41;03S;AA-T06;Ice Cream;Trading Goods;T06;;Ice Cream;149;ST
.1~987;987;A5;05;02;05/02;11/02/2021 00:00;9;42;03;AA-T03;Yoghurt;Trading Goods;T03;;Yoghurt;0;ST
.1~1098;1098;A5;05;06;05/06;15/02/2021 00:00;10;46;03S;AA-T06;Ice Cream;Trading Goods;T06;;Ice Cream;225;ST
.1~1121;1121;A5;05;07;05/07;16/02/2021 00:00;10;47;03S;AA-T05;Butter;Trading Goods;T05;;Butter;57;ST
.1~861;861;A5;04;06;04/06;05/02/2021 00:00;8;36;03W;AA-T03;Yoghurt;Trading Goods;T03;;Yoghurt;196;ST
.1~864;864;A5;04;06;04/06;05/02/2021 00:00;8;36;03W;AA-T06;Ice Cream;Trading Goods;T06;;Ice Cream;44;ST
.1~799;799;A5;04;04;04/04;03/02/2021 00:00;7;34;03N;AA-T01;Milk;Trading Goods;T01;;Milk;0;ST
.1~593;593;A5;03;05;03/05;25/01/2021 00:00;5;25;03S;AA-T05;Butter;Trading Goods;T05;;Butter;0;ST
.1~346;346;A5;02;05;02/05;15/01/2021 00:00;3;15;03N;AA-T04;Cheese;Trading Goods;T04;;Cheese;0;ST
.1~411;411;A5;02;08;02/08;18/01/2021 00:00;4;18;03;AA-T03;Yoghurt;Trading Goods;T03;;Yoghurt;300;ST
.1~414;414;A5;02;08;02/08;18/01/2021 00:00;4;18;03;AA-T06;Ice Cream;Trading Goods;T06;;Ice Cream;0;ST
.1~437;437;A5;02;09;02/09;19/01/2021 00:00;4;19;03;AA-T05;Butter;Trading Goods;T05;;Butter;0;ST
.1~448;448;A5;02;09;02/09;19/01/2021 00:00;4;19;03S;AA-T04;Cheese;Trading Goods;T04;;Cheese;118;ST
.1~468;468;A5;02;10;02/10;20/01/2021 00:00;4;20;03N;AA-T06;Ice Cream;Trading Goods;T06;;Ice Cream;102;ST
.1~473;473;A5;02;10;02/10;20/01/2021 00:00;4;20;03S;AA-T05;Butter;Trading Goods;T05;;Butter;80;ST
.1~191;191;A5;01;08;01/08;08/01/2021 00:00;2;8;03W;AA-T05;Butter;Trading Goods;T05;;Butter;196;ST
.1~224;224;A5;01;10;01/10;10/01/2021 00:00;2;10;03N;AA-T02;Cream;Trading Goods;T02;;Cream;177;ST
.1~294;294;A5;02;03;02/03;13/01/2021 00:00;3;13;03;AA-T06;Ice Cream;Trading Goods;T06;;Ice Cream;0;ST
.1~317;317;A5;02;04;02/04;14/01/2021 00:00;3;14;03;AA-T05;Butter;Trading Goods;T05;;Butter;0;ST
.1~3843;3843;B5;08;10;08/10;21/03/2021 00:00;16;80;03;BB-T03;Yoghurt;Trading Goods;T03;;Yoghurt;0;ST
.1~3608;3608;B5;07;10;07/10;11/03/2021 00:00;14;70;03N;BB-T02;Cream;Trading Goods;T02;;Cream;62;ST
.1~3689;3689;B5;08;03;08/03;14/03/2021 00:00;15;73;03S;BB-T05;Butter;Trading Goods;T05;;Butter;70;ST
.1~3315;3315;B5;06;08;06/08;27/02/2021 00:00;12;58;03;BB-T03;Yoghurt;Trading Goods;T03;;Yoghurt;0;ST
.1~3118;3118;B5;05;09;05/09;18/02/2021 00:00;10;49;03W;BB-T04;Cheese;Trading Goods;T04;;Cheese;69;ST
.1~3186;3186;B5;06;02;06/02;21/02/2021 00:00;11;52;03S;BB-T06;Ice Cream;Trading Goods;T06;;Ice Cream;85;ST
.1~2954;2954;B5;05;03;05/03;12/02/2021 00:00;9;43;03;BB-T02;Cream;Trading Goods;T02;;Cream;159;ST
.1~2996;2996;B5;05;04;05/04;13/02/2021 00:00;9;44;03W;BB-T02;Cream;Trading Goods;T02;;Cream;78;ST
.1~2786;2786;B5;04;06;04/06;05/02/2021 00:00;8;36;03;BB-T02;Cream;Trading Goods;T02;;Cream;0;ST
.1~2502;2502;B5;03;04;03/04;24/01/2021 00:00;5;24;03;BB-T06;Ice Cream;Trading Goods;T06;;Ice Cream;0;ST
.1~2525;2525;B5;03;05;03/05;25/01/2021 00:00;5;25;03;BB-T05;Butter;Trading Goods;T05;;Butter;0;ST
.1~2544;2544;B5;03;05;03/05;25/01/2021 00:00;5;25;03W;BB-T06;Ice Cream;Trading Goods;T06;;Ice Cream;187;ST
.1~2405;2405;B5;02;10;02/10;20/01/2021 00:00;4;20;03;BB-T05;Butter;Trading Goods;T05;;Butter;0;ST
.1~2246;2246;B5;02;03;02/03;13/01/2021 00:00;3;13;03S;BB-T02;Cream;Trading Goods;T02;;Cream;144;ST
.1~5677;5677;C5;08;05;08/05;16/03/2021 00:00;15;75;03S;CC-T01;Milk;Trading Goods;T01;;Milk;287;ST
