ID;ROW_NUMBER;COMPANY_CODE;SALES_ORGANIZATION;SIM_ROUND;SIM_PERIOD;MATERIAL_DESCRIPTION;DISTRIBUTION_CHANNEL;AREA;QUANTITY;UNIT;AVERAGE_PRICE;NET_VALUE;CURRENCY
.1~2855;2855;E5;Market;08;16;Yoghurt;16;North;2237;ST;30,14;67065,75;EUR
.1~2865;2865;F5;Market;01;1;Butter;16;West;47;ST;70,93;3329,06;EUR
.1~2873;2873;F5;Market;01;1;Cream;16;North;16;ST;93,7;1499,2;EUR
.1~2875;2875;F5;Market;01;1;Cream;16;South;76;ST;82,7;6248,2;EUR
.1~2879;2879;F5;Market;01;1;Ice Cream;16;North;325;ST;51,14;16618,74;EUR
.1~2881;2881;F5;Market;01;1;Ice Cream;16;South;61;ST;53,4;3249,4;EUR
.1~2883;2883;F5;Market;01;1;Ice Cream;16;West;71;ST;52,89;3747,42;EUR
.1~2885;2885;F5;Market;01;1;Milk;16;North;508;ST;29,56;14990,7;EUR
.1~2901;2901;F5;Market;01;2;Cheese;16;South;231;ST;88,6;20472;EUR
.1~2903;2903;F5;Market;01;2;Cheese;16;West;608;ST;92,28;56037,86;EUR
.1~2933;2933;F5;Market;02;3;Butter;16;West;122;ST;67,5;8226;EUR
.1~2957;2957;F5;Market;02;3;Milk;16;West;803;ST;28,3;22648,6;EUR
.1~2961;2961;F5;Market;02;3;Yoghurt;16;South;1113;ST;30,51;33822,94;EUR
.1~2965;2965;F5;Market;02;4;Butter;16;North;433;ST;66,31;28742,8;EUR
.1~2967;2967;F5;Market;02;4;Butter;16;South;398;ST;67,63;26905,5;EUR
.1~2973;2973;F5;Market;02;4;Cheese;16;South;382;ST;89,53;34161,9;EUR
.1~2981;2981;F5;Market;02;4;Cream;16;West;228;ST;78,46;17871,3;EUR
.1~2985;2985;F5;Market;02;4;Ice Cream;16;South;380;ST;48,68;18539;EUR
.1~2995;2995;F5;Market;02;4;Yoghurt;16;North;1335;ST;30,84;41063,5;EUR
.1~3003;3003;F5;Market;03;5;Butter;16;South;701;ST;67,47;47315,08;EUR
.1~3007;3007;F5;Market;03;5;Cheese;16;North;444;ST;90,17;40084,9;EUR
.1~3009;3009;F5;Market;03;5;Cheese;16;South;308;ST;89,4;27516,7;EUR
.1~3013;3013;F5;Market;03;5;Cream;16;North;445;ST;78,15;34801,04;EUR
.1~3021;3021;F5;Market;03;5;Ice Cream;16;South;428;ST;49,5;21220,7;EUR
.1~3029;3029;F5;Market;03;5;Milk;16;West;919;ST;27,35;25088;EUR
.1~3031;3031;F5;Market;03;5;Yoghurt;16;North;928;ST;31,46;29044,01;EUR
.1~3033;3033;F5;Market;03;5;Yoghurt;16;South;2149;ST;31,14;66570,49;EUR
.1~3035;3035;F5;Market;03;5;Yoghurt;16;West;432;ST;29,73;12827,1;EUR
.1~3041;3041;F5;Market;03;6;Butter;16;West;357;ST;65,82;23486,56;EUR
.1~3049;3049;F5;Market;03;6;Cream;16;North;255;ST;78,55;20029,08;EUR
.1~3053;3053;F5;Market;03;6;Cream;16;West;291;ST;78,3;22780,52;EUR
.1~3073;3073;F5;Market;04;7;Butter;16;North;540;ST;66,23;35784;EUR
.1~3075;3075;F5;Market;04;7;Butter;16;South;771;ST;66,11;50992,7;EUR
.1~3077;3077;F5;Market;04;7;Butter;16;West;392;ST;66,16;25960,1;EUR
.1~3079;3079;F5;Market;04;7;Cheese;16;North;393;ST;88,57;34830,89;EUR
.1~3083;3083;F5;Market;04;7;Cheese;16;West;1096;ST;90,47;99318,69;EUR
.1~3087;3087;F5;Market;04;7;Cream;16;South;638;ST;78,13;49812,47;EUR
.1~3097;3097;F5;Market;04;7;Milk;16;North;2330;ST;29,7;68940,18;EUR
.1~3103;3103;F5;Market;04;7;Yoghurt;16;North;1031;ST;30,34;31221,19;EUR
.1~3107;3107;F5;Market;04;7;Yoghurt;16;West;579;ST;30,88;17885,58;EUR
.1~3115;3115;F5;Market;04;8;Cheese;16;North;465;ST;87,21;40505,58;EUR
.1~3117;3117;F5;Market;04;8;Cheese;16;South;396;ST;88,71;35054,22;EUR
.1~3133;3133;F5;Market;04;8;Milk;16;North;2908;ST;28,99;83985,13;EUR
.1~3137;3137;F5;Market;04;8;Milk;16;West;1920;ST;27,46;52452,62;EUR
.1~3141;3141;F5;Market;04;8;Yoghurt;16;South;1857;ST;30,03;55783,71;EUR
.1~3147;3147;F5;Market;05;9;Butter;16;South;1278;ST;66,08;84339,75;EUR
.1~3155;3155;F5;Market;05;9;Cheese;16;West;1242;ST;89,92;111777,3;EUR
.1~3157;3157;F5;Market;05;9;Cream;16;North;594;ST;75,98;45113,1;EUR
.1~3159;3159;F5;Market;05;9;Cream;16;South;1024;ST;76,51;78102,9;EUR
.1~3161;3161;F5;Market;05;9;Cream;16;West;96;ST;75,68;7340,7;EUR
.1~3163;3163;F5;Market;05;9;Ice Cream;16;North;1234;ST;49,13;60532,9;EUR
.1~3167;3167;F5;Market;05;9;Ice Cream;16;West;618;ST;48,78;30180,22;EUR
.1~3179;3179;F5;Market;05;9;Yoghurt;16;West;252;ST;30,58;7739,2;EUR
.1~3187;3187;F5;Market;05;10;Cheese;16;North;560;ST;89,01;49822,1;EUR
.1~3193;3193;F5;Market;05;10;Cream;16;North;200;ST;76,18;15211,1;EUR
.1~3195;3195;F5;Market;05;10;Cream;16;South;492;ST;77,1;38046,31;EUR
.1~3197;3197;F5;Market;05;10;Cream;16;West;276;ST;77,76;21450,6;EUR
.1~3203;3203;F5;Market;05;10;Ice Cream;16;West;245;ST;48,68;11915,76;EUR
.1~3213;3213;F5;Market;05;10;Yoghurt;16;South;2192;ST;30,86;67269,17;EUR
.1~3217;3217;F5;Market;06;11;Butter;16;North;891;ST;66,46;59228,8;EUR
.1~3219;3219;F5;Market;06;11;Butter;16;South;844;ST;66,73;56250,1;EUR
.1~3221;3221;F5;Market;06;11;Butter;16;West;335;ST;66,45;22263,6;EUR
.1~3237;3237;F5;Market;06;11;Ice Cream;16;South;716;ST;49,08;35072,7;EUR
.1~3239;3239;F5;Market;06;11;Ice Cream;16;West;494;ST;49,35;24387,7;EUR
.1~3241;3241;F5;Market;06;11;Milk;16;North;2905;ST;30,27;87874,35;EUR
.1~3245;3245;F5;Market;06;11;Milk;16;West;884;ST;29,3;25755,2;EUR
.1~3257;3257;F5;Market;06;12;Butter;16;West;194;ST;66;12818;EUR
.1~3273;3273;F5;Market;06;12;Ice Cream;16;South;514;ST;49,34;25309,68;EUR
.1~3293;3293;F5;Market;07;13;Butter;16;West;482;ST;66,38;31982,88;EUR
.1~3295;3295;F5;Market;07;13;Cheese;16;North;530;ST;88,85;47103,1;EUR
.1~3301;3301;F5;Market;07;13;Cream;16;North;423;ST;76,86;32511,2;EUR
.1~3303;3303;F5;Market;07;13;Cream;16;South;368;ST;76,62;28218,66;EUR
.1~3313;3313;F5;Market;07;13;Milk;16;North;2581;ST;29,73;76468,72;EUR
.1~3315;3315;F5;Market;07;13;Milk;16;South;725;ST;29,32;21187,28;EUR
.1~3317;3317;F5;Market;07;13;Milk;16;West;635;ST;28,64;18166;EUR
.1~3319;3319;F5;Market;07;13;Yoghurt;16;North;1288;ST;31,05;39957;EUR
.1~3323;3323;F5;Market;07;13;Yoghurt;16;West;621;ST;30,83;19081,93;EUR
.1~3335;3335;F5;Market;07;14;Cheese;16;West;1557;ST;89,03;138629,9;EUR
.1~3343;3343;F5;Market;07;14;Ice Cream;16;North;1152;ST;48,13;55495,98;EUR
.1~3347;3347;F5;Market;07;14;Ice Cream;16;West;183;ST;49,46;9067,7;EUR
.1~3349;3349;F5;Market;07;14;Milk;16;North;4348;ST;29,86;129466,5;EUR
.1~3351;3351;F5;Market;07;14;Milk;16;South;700;ST;28,95;20194,99;EUR
.1~3353;3353;F5;Market;07;14;Milk;16;West;1910;ST;29,06;55389,15;EUR
.1~3369;3369;F5;Market;08;15;Cheese;16;South;254;ST;89,1;22631;EUR
.1~3373;3373;F5;Market;08;15;Cream;16;North;415;ST;76,66;31810,05;EUR
.1~3393;3393;F5;Market;08;15;Yoghurt;16;South;2447;ST;31,17;76070,35;EUR
.1~3401;3401;F5;Market;08;16;Butter;16;West;485;ST;64,18;31118,2;EUR
.1~3403;3403;F5;Market;08;16;Cheese;16;North;1031;ST;81,26;74607,5;EUR
.1~3409;3409;F5;Market;08;16;Cream;16;North;349;ST;76,5;26728,59;EUR
.1~3411;3411;F5;Market;08;16;Cream;16;South;340;ST;76,6;26043,48;EUR
.1~3413;3413;F5;Market;08;16;Cream;16;West;324;ST;77,02;24967,66;EUR
.1~3417;3417;F5;Market;08;16;Ice Cream;16;South;521;ST;47,19;24617,6;EUR
.1~3421;3421;F5;Market;08;16;Milk;16;North;3785;ST;28,8;107831,75;EUR
.1~3427;3427;F5;Market;08;16;Yoghurt;16;North;2237;ST;30,14;67065,75;EUR
.1~3447;3447;G5;Market;01;1;Cream;16;South;76;ST;82,7;6248,2;EUR
.1~3453;3453;G5;Market;01;1;Ice Cream;16;South;61;ST;53,4;3249,4;EUR
.1~3457;3457;G5;Market;01;1;Milk;16;North;508;ST;29,56;14990,7;EUR
.1~3473;3473;G5;Market;01;2;Cheese;16;South;231;ST;88,6;20472;EUR
.1~3475;3475;G5;Market;01;2;Cheese;16;West;608;ST;92,28;56037,86;EUR
.1~3485;3485;G5;Market;01;2;Ice Cream;16;South;205;ST;50;10196;EUR
.1~3487;3487;G5;Market;01;2;Ice Cream;16;West;151;ST;49,62;7504;EUR
.1~3505;3505;G5;Market;02;3;Butter;16;West;122;ST;67,5;8226;EUR
.1~3521;3521;G5;Market;02;3;Ice Cream;16;South;672;ST;49,5;33142,8;EUR
.1~3525;3525;G5;Market;02;3;Milk;16;North;810;ST;28,17;22827,4;EUR
.1~3529;3529;G5;Market;02;3;Milk;16;West;803;ST;28,3;22648,6;EUR
.1~3533;3533;G5;Market;02;3;Yoghurt;16;South;1113;ST;30,51;33822,94;EUR
.1~3537;3537;G5;Market;02;4;Butter;16;North;433;ST;66,31;28742,8;EUR
.1~3539;3539;G5;Market;02;4;Butter;16;South;398;ST;67,63;26905,5;EUR
.1~3545;3545;G5;Market;02;4;Cheese;16;South;382;ST;89,53;34161,9;EUR
.1~3557;3557;G5;Market;02;4;Ice Cream;16;South;380;ST;48,68;18539;EUR
.1~3567;3567;G5;Market;02;4;Yoghurt;16;North;1335;ST;30,84;41063,5;EUR
.1~3575;3575;G5;Market;03;5;Butter;16;South;701;ST;67,47;47315,08;EUR
.1~3577;3577;G5;Market;03;5;Butter;16;West;239;ST;65,68;15690,7;EUR
.1~3579;3579;G5;Market;03;5;Cheese;16;North;444;ST;90,17;40084,9;EUR
.1~3581;3581;G5;Market;03;5;Cheese;16;South;308;ST;89,4;27516,7;EUR
.1~3583;3583;G5;Market;03;5;Cheese;16;West;1121;ST;90,28;101140,68;EUR
.1~3585;3585;G5;Market;03;5;Cream;16;North;445;ST;78,15;34801,04;EUR
.1~3589;3589;G5;Market;03;5;Cream;16;West;228;ST;79,01;18120,28;EUR
.1~3593;3593;G5;Market;03;5;Ice Cream;16;South;428;ST;49,5;21220,7;EUR
.1~3605;3605;G5;Market;03;5;Yoghurt;16;South;2149;ST;31,14;66570,49;EUR
.1~3607;3607;G5;Market;03;5;Yoghurt;16;West;432;ST;29,73;12827,1;EUR
.1~3613;3613;G5;Market;03;6;Butter;16;West;357;ST;65,82;23486,56;EUR
.1~2066;2066;D5;Company;05;10;Milk;16;West;422;ST;27,74;11711,92;EUR
.1~2090;2090;D5;Company;06;11;Cream;16;West;44;ST;76,11;3348,84;EUR
.1~2092;2092;D5;Company;06;11;Ice Cream;16;North;80;ST;50;4000;EUR
.1~2098;2098;D5;Company;06;11;Milk;16;North;270;ST;28;7560;EUR
.1~2100;2100;D5;Company;06;11;Milk;16;South;58;ST;28;1624;EUR
.1~2114;2114;D5;Company;06;12;Butter;16;West;32;ST;67,8;2169,6;EUR
.1~2120;2120;D5;Company;06;12;Cheese;16;West;149;ST;89,6;13350,4;EUR
.1~2124;2124;D5;Company;06;12;Cream;16;South;43;ST;76,11;3272,73;EUR
.1~2128;2128;D5;Company;06;12;Ice Cream;16;North;70;ST;50,12;3508,16;EUR
.1~2130;2130;D5;Company;06;12;Ice Cream;16;South;82;ST;50,24;4119,68;EUR
.1~2132;2132;D5;Company;06;12;Ice Cream;16;West;35;ST;50;1750;EUR
.1~2134;2134;D5;Company;06;12;Milk;16;North;460;ST;28,35;13045,54;EUR
.1~2136;2136;D5;Company;06;12;Milk;16;South;123;ST;28,23;3472,29;EUR
.1~2142;2142;D5;Company;06;12;Yoghurt;16;South;430;ST;29,93;12881,4;EUR
.1~2146;2146;D5;Company;07;13;Butter;16;North;25;ST;67,67;1691,75;EUR
.1~2152;2152;D5;Company;07;13;Cheese;16;North;68;ST;89,6;6092,8;EUR
.1~2154;2154;D5;Company;07;13;Cheese;16;South;0;;0;0;
.1~2158;2158;D5;Company;07;13;Cream;16;North;140;ST;76,26;10676,4;EUR
.1~2168;2168;D5;Company;07;13;Ice Cream;16;West;133;ST;50,01;6651,33;EUR
.1~2180;2180;D5;Company;07;13;Yoghurt;16;West;108;ST;30,26;3268,08;EUR
.1~2182;2182;D5;Company;07;14;Butter;16;North;85;ST;67,61;5746,64;EUR
.1~2184;2184;D5;Company;07;14;Butter;16;South;47;ST;67,67;3180,49;EUR
.1~2186;2186;D5;Company;07;14;Butter;16;West;0;;0;0;
.1~2204;2204;D5;Company;07;14;Ice Cream;16;West;0;;0;0;
.1~2210;2210;D5;Company;07;14;Milk;16;West;335;ST;28,52;9554,2;EUR
.1~2214;2214;D5;Company;07;14;Yoghurt;16;South;531;ST;30,37;16126,47;EUR
.1~2222;2222;D5;Company;08;15;Butter;16;West;24;ST;67,08;1609,92;EUR
.1~2226;2226;D5;Company;08;15;Cheese;16;South;95;ST;89,3;8484,5;EUR
.1~2230;2230;D5;Company;08;15;Cream;16;North;136;ST;75,58;10281,45;EUR
.1~2236;2236;D5;Company;08;15;Ice Cream;16;North;258;ST;49,46;12762,8;EUR
.1~2242;2242;D5;Company;08;15;Milk;16;North;435;ST;28,26;12287,64;EUR
.1~2246;2246;D5;Company;08;15;Milk;16;West;137;ST;28;3836;EUR
.1~2260;2260;D5;Company;08;16;Cheese;16;North;150;ST;88,11;13220;EUR
.1~2274;2274;D5;Company;08;16;Ice Cream;16;South;0;;0;0;
.1~2284;2284;D5;Company;08;16;Yoghurt;16;North;282;ST;29,26;8260,6;EUR
.1~2296;2296;E5;Company;01;1;Cheese;16;North;19;ST;95,74;1819,06;EUR
.1~2308;2308;E5;Company;01;1;Ice Cream;16;North;33;ST;52;1716;EUR
.1~2322;2322;E5;Company;01;2;Butter;16;North;35;ST;70;2450;EUR
.1~2330;2330;E5;Company;01;2;Cheese;16;South;0;;0;0;
.1~2336;2336;E5;Company;01;2;Cream;16;South;0;;0;0;
.1~2338;2338;E5;Company;01;2;Cream;16;West;0;;0;0;
.1~2344;2344;E5;Company;01;2;Ice Cream;16;West;74;ST;50,75;3773;EUR
.1~2346;2346;E5;Company;01;2;Milk;16;North;246;ST;29,8;7330,8;EUR
.1~2352;2352;E5;Company;01;2;Yoghurt;16;North;193;ST;32,12;6199,16;EUR
.1~2356;2356;E5;Company;01;2;Yoghurt;16;West;123;ST;32,12;3950,76;EUR
.1~2358;2358;E5;Company;02;3;Butter;16;North;70;ST;66;4620;EUR
.1~2360;2360;E5;Company;02;3;Butter;16;South;174;ST;67,33;11710;EUR
.1~2368;2368;E5;Company;02;3;Cheese;16;West;144;ST;89;12830;EUR
.1~2370;2370;E5;Company;02;3;Cream;16;North;0;;0;0;
.1~2372;2372;E5;Company;02;3;Cream;16;South;42;ST;81;3402;EUR
.1~2376;2376;E5;Company;02;3;Ice Cream;16;North;205;ST;49,25;10094,5;EUR
.1~2390;2390;E5;Company;02;3;Yoghurt;16;South;375;ST;31,18;11730,84;EUR
.1~2392;2392;E5;Company;02;3;Yoghurt;16;West;49;ST;32,12;1573,88;EUR
.1~2396;2396;E5;Company;02;4;Butter;16;South;30;ST;66;1980;EUR
.1~2400;2400;E5;Company;02;4;Cheese;16;North;54;ST;87,5;4725;EUR
.1~2404;2404;E5;Company;02;4;Cheese;16;West;22;ST;87,5;1925;EUR
.1~2406;2406;E5;Company;02;4;Cream;16;North;23;ST;83;1909;EUR
.1~2410;2410;E5;Company;02;4;Cream;16;West;19;ST;83;1577;EUR
.1~2412;2412;E5;Company;02;4;Ice Cream;16;North;0;;0;0;
.1~2422;2422;E5;Company;02;4;Milk;16;West;224;ST;29,8;6675,2;EUR
.1~2428;2428;E5;Company;02;4;Yoghurt;16;West;128;ST;30,25;3872;EUR
.1~2434;2434;E5;Company;03;5;Butter;16;West;25;ST;66;1650;EUR
.1~2436;2436;E5;Company;03;5;Cheese;16;North;46;ST;88;4048;EUR
.1~2440;2440;E5;Company;03;5;Cheese;16;West;257;ST;88;22616;EUR
.1~2462;2462;E5;Company;03;5;Yoghurt;16;South;512;ST;30,25;15488;EUR
.1~2470;2470;E5;Company;03;6;Butter;16;West;70;ST;66;4620;EUR
.1~2474;2474;E5;Company;03;6;Cheese;16;South;85;ST;88;7480;EUR
.1~2480;2480;E5;Company;03;6;Cream;16;South;30;ST;81;2430;EUR
.1~2490;2490;E5;Company;03;6;Milk;16;North;367;ST;29,8;10936,6;EUR
.1~2496;2496;E5;Company;03;6;Yoghurt;16;North;399;ST;30,25;12069,75;EUR
.1~2500;2500;E5;Company;03;6;Yoghurt;16;West;172;ST;30,25;5203;EUR
.1~2502;2502;E5;Company;04;7;Butter;16;North;80;ST;66;5280;EUR
.1~2504;2504;E5;Company;04;7;Butter;16;South;116;ST;66;7656;EUR
.1~2506;2506;E5;Company;04;7;Butter;16;West;32;ST;66;2112;EUR
.1~2516;2516;E5;Company;04;7;Cream;16;South;71;ST;80,66;5721;EUR
.1~2518;2518;E5;Company;04;7;Cream;16;West;22;ST;81;1782;EUR
.1~2520;2520;E5;Company;04;7;Ice Cream;16;North;327;ST;49,5;16186,5;EUR
.1~2522;2522;E5;Company;04;7;Ice Cream;16;South;77;ST;49,5;3811,5;EUR
.1~2524;2524;E5;Company;04;7;Ice Cream;16;West;74;ST;49,5;3663;EUR
.1~2526;2526;E5;Company;04;7;Milk;16;North;599;ST;29,8;17850,2;EUR
.1~2528;2528;E5;Company;04;7;Milk;16;South;0;;0;0;
.1~2532;2532;E5;Company;04;7;Yoghurt;16;North;279;ST;30,25;8439,75;EUR
.1~2540;2540;E5;Company;04;8;Butter;16;South;197;ST;66;13002;EUR
.1~2562;2562;E5;Company;04;8;Milk;16;North;331;ST;29,8;9863,8;EUR
.1~2564;2564;E5;Company;04;8;Milk;16;South;68;ST;29,8;2026,4;EUR
.1~2576;2576;E5;Company;05;9;Butter;16;South;243;ST;66;16038;EUR
.1~2588;2588;E5;Company;05;9;Cream;16;South;100;ST;80;8000;EUR
.1~2596;2596;E5;Company;05;9;Ice Cream;16;West;120;ST;49,5;5940;EUR
.1~2612;2612;E5;Company;05;10;Butter;16;South;98;ST;66;6468;EUR
.1~2620;2620;E5;Company;05;10;Cheese;16;West;310;ST;88;27280;EUR
.1~2628;2628;E5;Company;05;10;Ice Cream;16;North;116;ST;49,5;5742;EUR
.1~2630;2630;E5;Company;05;10;Ice Cream;16;South;37;ST;49,5;1831,5;EUR
.1~2638;2638;E5;Company;05;10;Milk;16;West;211;ST;29,8;6287,8;EUR
.1~2642;2642;E5;Company;05;10;Yoghurt;16;South;374;ST;30,25;11313,5;EUR
.1~2646;2646;E5;Company;06;11;Butter;16;North;132;ST;66;8712;EUR
.1~2648;2648;E5;Company;06;11;Butter;16;South;129;ST;66;8514;EUR
.1~2652;2652;E5;Company;06;11;Cheese;16;North;45;ST;88;3960;EUR
.1~2654;2654;E5;Company;06;11;Cheese;16;South;18;ST;88;1584;EUR
.1~2662;2662;E5;Company;06;11;Cream;16;West;29;ST;80;2320;EUR
.1~2670;2670;E5;Company;06;11;Milk;16;North;526;ST;29,8;15674,8;EUR
.1~2674;2674;E5;Company;06;11;Milk;16;West;234;ST;29,8;6973,2;EUR
.1~2688;2688;E5;Company;06;12;Cheese;16;North;72;ST;88;6336;EUR
.1~2690;2690;E5;Company;06;12;Cheese;16;South;51;ST;88;4488;EUR
.1~2700;2700;E5;Company;06;12;Ice Cream;16;North;185;ST;49,5;9157,5;EUR
.1~2710;2710;E5;Company;06;12;Milk;16;West;323;ST;29,8;9625,4;EUR
.1~2714;2714;E5;Company;06;12;Yoghurt;16;South;123;ST;30,25;3720,75;EUR
.1~2716;2716;E5;Company;06;12;Yoghurt;16;West;278;ST;30,25;8409,5;EUR
.1~2722;2722;E5;Company;07;13;Butter;16;West;154;ST;66;10164;EUR
.1~2732;2732;E5;Company;07;13;Cream;16;South;0;;0;0;
.1~2734;2734;E5;Company;07;13;Cream;16;West;0;;0;0;
.1~2740;2740;E5;Company;07;13;Ice Cream;16;West;133;ST;49,5;6583,5;EUR
.1~2746;2746;E5;Company;07;13;Milk;16;West;60;ST;29,8;1788;EUR
.1~2756;2756;E5;Company;07;14;Butter;16;South;168;ST;66;11088;EUR
.1~2762;2762;E5;Company;07;14;Cheese;16;South;47;ST;88;4136;EUR
.1~2770;2770;E5;Company;07;14;Cream;16;West;0;;0;0;
.1~2790;2790;E5;Company;08;15;Butter;16;North;78;ST;66;5148;EUR
.1~2792;2792;E5;Company;08;15;Butter;16;South;33;ST;66;2178;EUR
.1~2794;2794;E5;Company;08;15;Butter;16;West;97;ST;66;6402;EUR
.1~2798;2798;E5;Company;08;15;Cheese;16;South;20;ST;88;1760;EUR
.1~2802;2802;E5;Company;08;15;Cream;16;North;0;;0;0;
.1~2804;2804;E5;Company;08;15;Cream;16;South;0;;0;0;
.1~2806;2806;E5;Company;08;15;Cream;16;West;0;;0;0;
.1~2812;2812;E5;Company;08;15;Ice Cream;16;West;124;ST;49,5;6138;EUR
.1~2816;2816;E5;Company;08;15;Milk;16;South;75;ST;29,8;2235;EUR
.1~2826;2826;E5;Company;08;16;Butter;16;North;108;ST;65,5;7106;EUR
.1~2834;2834;E5;Company;08;16;Cheese;16;South;20;ST;86;1720;EUR
.1~2840;2840;E5;Company;08;16;Cream;16;South;0;;0;0;
.1~2842;2842;E5;Company;08;16;Cream;16;West;0;;0;0;
.1~2844;2844;E5;Company;08;16;Ice Cream;16;North;87;ST;49,5;4306,5;EUR
.1~2858;2858;E5;Company;08;16;Yoghurt;16;South;691;ST;29,97;20723,5;EUR
.1~2866;2866;F5;Company;01;1;Butter;16;West;0;;0;0;
.1~2892;2892;F5;Company;01;1;Yoghurt;16;West;0;;0;0;
.1~2894;2894;F5;Company;01;2;Butter;16;North;0;;0;0;
.1~2902;2902;F5;Company;01;2;Cheese;16;South;0;;0;0;
.1~2906;2906;F5;Company;01;2;Cream;16;North;29;ST;79;2291;EUR
.1~2908;2908;F5;Company;01;2;Cream;16;South;23;ST;79;1817;EUR
.1~2910;2910;F5;Company;01;2;Cream;16;West;0;;0;0;
.1~2924;2924;F5;Company;01;2;Yoghurt;16;North;178;ST;36,43;6470,4;EUR
.1~2930;2930;F5;Company;02;3;Butter;16;North;97;ST;66,83;6481;EUR
.1~2944;2944;F5;Company;02;3;Cream;16;South;97;ST;76;7372;EUR
.1~2946;2946;F5;Company;02;3;Cream;16;West;129;ST;76;9804;EUR
.1~2948;2948;F5;Company;02;3;Ice Cream;16;North;114;ST;46;5244;EUR
.1~2950;2950;F5;Company;02;3;Ice Cream;16;South;99;ST;46;4554;EUR
.1~2960;2960;F5;Company;02;3;Yoghurt;16;North;122;ST;30;3660;EUR
.1~2964;2964;F5;Company;02;3;Yoghurt;16;West;201;ST;30;6030;EUR
.1~2966;2966;F5;Company;02;4;Butter;16;North;103;ST;63,4;6530,2;EUR
.1~2970;2970;F5;Company;02;4;Butter;16;West;128;ST;64,17;8208,2;EUR
.1~2978;2978;F5;Company;02;4;Cream;16;North;0;;0;0;
.1~2982;2982;F5;Company;02;4;Cream;16;West;69;ST;75,53;5213,2;EUR
.1~2992;2992;F5;Company;02;4;Milk;16;South;178;ST;26;4628;EUR
.1~3000;3000;F5;Company;02;4;Yoghurt;16;West;50;ST;29;1450;EUR
.1~3010;3010;F5;Company;03;5;Cheese;16;South;46;ST;87,4;4020,4;EUR
.1~3028;3028;F5;Company;03;5;Milk;16;South;121;ST;23;2774;EUR
.1~3030;3030;F5;Company;03;5;Milk;16;West;200;ST;24;5002;EUR
.1~3032;3032;F5;Company;03;5;Yoghurt;16;North;85;ST;29;2465;EUR
.1~3034;3034;F5;Company;03;5;Yoghurt;16;South;251;ST;30;7505;EUR
.1~3036;3036;F5;Company;03;5;Yoghurt;16;West;131;ST;30;3919;EUR
.1~3044;3044;F5;Company;03;6;Cheese;16;North;0;;0;0;
.1~3060;3060;F5;Company;03;6;Ice Cream;16;West;119;ST;46;5474;EUR
.1~3072;3072;F5;Company;03;6;Yoghurt;16;West;0;;0;0;
.1~3074;3074;F5;Company;04;7;Butter;16;North;143;ST;65;9295;EUR
.1~3078;3078;F5;Company;04;7;Butter;16;West;37;ST;65;2405;EUR
.1~3086;3086;F5;Company;04;7;Cream;16;North;28;ST;76;2128;EUR
.1~3096;3096;F5;Company;04;7;Ice Cream;16;West;114;ST;44,66;5081,5;EUR
.1~3108;3108;F5;Company;04;7;Yoghurt;16;West;126;ST;30,25;3825;EUR
.1~3110;3110;F5;Company;04;8;Butter;16;North;194;ST;63;12222;EUR
.1~3114;3114;F5;Company;04;8;Butter;16;West;32;ST;63;2016;EUR
.1~3124;3124;F5;Company;04;8;Cream;16;South;139;ST;73,8;10260,3;EUR
.1~3136;3136;F5;Company;04;8;Milk;16;South;216;ST;25,33;5459;EUR
.1~3142;3142;F5;Company;04;8;Yoghurt;16;South;79;ST;27,5;2142;EUR
.1~3146;3146;F5;Company;05;9;Butter;16;North;93;ST;62,6;5821,8;EUR
.1~3154;3154;F5;Company;05;9;Cheese;16;South;73;ST;83,9;6124,7;EUR
.1~3156;3156;F5;Company;05;9;Cheese;16;West;36;ST;83,9;3020,4;EUR
.1~3160;3160;F5;Company;05;9;Cream;16;South;136;ST;76,26;10324;EUR
.1~3172;3172;F5;Company;05;9;Milk;16;South;79;ST;24,7;1951,3;EUR
.1~3186;3186;F5;Company;05;10;Butter;16;West;74;ST;64;4736;EUR
.1~3194;3194;F5;Company;05;10;Cream;16;North;3;ST;78;234;EUR
.1~3204;3204;F5;Company;05;10;Ice Cream;16;West;65;ST;48,3;3139,5;EUR
.1~3210;3210;F5;Company;05;10;Milk;16;West;456;ST;28;12772;EUR
.1~3212;3212;F5;Company;05;10;Yoghurt;16;North;348;ST;28,2;9817;EUR
.1~3214;3214;F5;Company;05;10;Yoghurt;16;South;357;ST;28,66;10219;EUR
.1~3218;3218;F5;Company;06;11;Butter;16;North;100;ST;66,55;6658;EUR
.1~3220;3220;F5;Company;06;11;Butter;16;South;0;;0;0;
.1~3232;3232;F5;Company;06;11;Cream;16;South;56;ST;79,2;4435,2;EUR
.1~3240;3240;F5;Company;06;11;Ice Cream;16;West;64;ST;48,8;3124,2;EUR
.1~3242;3242;F5;Company;06;11;Milk;16;North;377;ST;32,8;12362,6;EUR
.1~3248;3248;F5;Company;06;11;Yoghurt;16;North;178;ST;31,96;5705,6;EUR
.1~3250;3250;F5;Company;06;11;Yoghurt;16;South;300;ST;32,68;9749;EUR
.1~3254;3254;F5;Company;06;12;Butter;16;North;97;ST;65,6;6363,2;EUR
.1~3268;3268;F5;Company;06;12;Cream;16;South;28;ST;78;2184;EUR
.1~3284;3284;F5;Company;06;12;Yoghurt;16;North;168;ST;33,55;5636,4;EUR
